"date","ht"
2018-04-08 12:26:47,2.92741838903718e-05
2018-04-08 12:27:50,2.92478953631433e-05
2018-04-08 12:28:53,2.92221023243817e-05
2018-04-08 12:29:45,2.91967954350768e-05
2018-04-08 12:30:48,2.91719655322404e-05
2018-04-08 12:31:51,2.91476036255896e-05
2018-04-08 12:32:54,2.91237008942918e-05
2018-04-08 12:33:57,2.91002486837698e-05
2018-04-08 12:34:50,2.90772385025682e-05
2018-04-08 12:35:53,2.90546620192794e-05
2018-04-08 12:36:56,2.90325110595274e-05
2018-04-08 12:37:48,2.90107776030074e-05
2018-04-08 12:38:52,2.89894537805817e-05
2018-04-08 12:39:55,2.89685318714309e-05
2018-04-08 12:40:58,2.89480043002583e-05
2018-04-08 12:41:50,2.89278636345473e-05
2018-04-08 12:42:43,2.89081025818699e-05
2018-04-08 12:43:46,6.91342257772142e-05
2018-04-08 12:44:49,0.000114851503673225
2018-04-08 12:45:52,0.000113360722453176
2018-04-08 12:46:55,0.000111773978437774
2018-04-08 12:47:48,0.000110361821412963
2018-04-08 12:49:01,0.000109101612043772
2018-04-08 12:49:43,0.000107681339587149
2018-04-08 12:50:57,0.000106178875034769
2018-04-08 12:51:49,0.000104774898857157
2018-04-08 12:52:52,0.000103477086307155
2018-04-08 12:53:55,0.000102160200313211
2018-04-08 12:54:48,0.00013962440186668
2018-04-08 12:55:51,0.000137879042914068
2018-04-08 12:56:54,0.000135841560104124
2018-04-08 12:57:46,0.000133851221743234
2018-04-08 12:58:49,0.000131892021688518
2018-04-08 12:59:42,0.000129986291010484
2018-04-08 13:00:45,0.000128160377795877
2018-04-08 13:01:48,0.000126286763511579
2018-04-08 13:02:51,0.000124432364644663
2018-04-08 13:03:54,0.000122649468826242
2018-04-08 13:04:57,0.000167870864948033
2018-04-08 13:05:49,0.000165665977666142
2018-04-08 13:06:52,0.000163074399648696
2018-04-08 13:07:45,0.000160555735124707
2018-04-08 13:08:48,0.00015833524892099
2018-04-08 13:09:51,0.000155998904210611
2018-04-08 13:10:54,0.000153622918420665
2018-04-08 13:11:47,0.000151274364722565
2018-04-08 13:12:50,0.000149037364087959
2018-04-08 13:13:42,0.000146873842177584
2018-04-08 13:14:56,0.000144666162550982
2018-04-08 13:15:48,0.000142465133019481
2018-04-08 13:16:51,0.000140346047638552
2018-04-08 13:17:54,0.000138293345453204
2018-04-08 13:18:47,0.000136250839838032
2018-04-08 13:19:50,0.000134210101875381
2018-04-08 13:20:53,0.000132217493816206
2018-04-08 13:21:46,0.000130287658223392
2018-04-08 13:22:49,0.000128387537251483
2018-04-08 13:23:52,0.000126499128429324
2018-04-08 13:24:55,0.000124642295704271
2018-04-08 13:25:58,0.000122835233503487
2018-04-08 13:26:50,0.000121066114151161
2018-04-08 13:27:54,0.00016903068890492
2018-04-08 13:28:56,0.000166640190541355
2018-04-08 13:29:49,0.000215018111877519
2018-04-08 13:30:52,0.000211987966721584
2018-04-08 13:31:55,0.000208651534260071
2018-04-08 13:32:58,0.000205272495085719
2018-04-08 13:33:50,0.00020200320469548
2018-04-08 13:34:53,0.000198881428977067
2018-04-08 13:35:46,0.000195829777941621
2018-04-08 13:36:59,0.000192692851987209
2018-04-08 13:37:52,0.000189593134652449
2018-04-08 13:38:54,0.000186631145823169
2018-04-08 13:39:47,0.000183741395060686
2018-04-08 13:41:01,0.000180846673291147
2018-04-08 13:41:53,0.000177963534487038
2018-04-08 13:42:46,0.000175164758576026
2018-04-08 13:43:49,0.000172450923497618
2018-04-08 13:44:52,0.00016976429389273
2018-04-08 13:45:44,0.00016709348706563
2018-04-08 13:46:57,0.000164477743820395
2018-04-08 13:47:50,0.000161934659143295
2018-04-08 13:48:53,0.000159437294353055
2018-04-08 13:49:55,0.000156964843964791
2018-04-08 13:50:48,0.000154532773087513
2018-04-08 13:51:51,0.000152159433109668
2018-04-08 13:52:54,0.000149836127776937
2018-04-08 13:53:56,0.00014754586152855
2018-04-08 13:54:49,0.000193671456179094
2018-04-08 13:55:52,0.00019089570909079
2018-04-08 13:56:44,0.000187823205671579
2018-04-08 13:57:57,0.000184808732340403
2018-04-08 13:58:50,0.000181972556810115
2018-04-08 13:59:42,0.000179131604011608
2018-04-08 14:00:55,0.000176329773152735
2018-04-08 14:01:48,0.000173532616694444
2018-04-08 14:02:50,0.000226625212967758
2018-04-08 14:03:53,0.000223509066412464
2018-04-08 14:04:46,0.000219826635245557
2018-04-08 14:05:48,0.000216209295331179
2018-04-08 14:06:51,0.000273671644626837
2018-04-08 14:07:44,0.000269927405504744
2018-04-08 14:08:57,0.000265410502336606
2018-04-08 14:09:49,0.000312909066992218
2018-04-08 14:10:52,0.000307543631216352
2018-04-08 14:11:55,0.00030275319771696
2018-04-08 14:12:58,0.000297814731723947
2018-04-08 14:13:50,0.000292862859926024
2018-04-08 14:14:53,0.000287880454752033
2018-04-08 14:15:56,0.000283096433333743
2018-04-08 14:16:48,0.000278514617379598
2018-04-08 14:17:51,0.000273885469693537
2018-04-08 14:18:43,0.000269252228446108
2018-04-08 14:19:46,0.000264750311471762
2018-04-08 14:20:49,0.000260399168856138
2018-04-08 14:21:51,0.000311053030624034
2018-04-08 14:22:44,0.000305931570914605
2018-04-08 14:23:46,0.000300691014021285
2018-04-08 14:24:49,0.000295573402856764
2018-04-08 14:25:52,0.000290557363610028
2018-04-08 14:26:45,0.000285616201740274
2018-04-08 14:27:49,0.000344363467114215
2018-04-08 14:28:42,0.000338728989132299
2018-04-08 14:29:45,0.000332879651491163
2018-04-08 14:30:49,0.000327132094341966
2018-04-08 14:31:53,0.000393603299764682
2018-04-08 14:32:46,0.000387329143190171
2018-04-08 14:33:50,0.000380558239117895
2018-04-08 14:34:53,0.000373931718041892
2018-04-08 14:35:45,0.000367738991426691
2018-04-08 14:36:48,0.000428226626993949
2018-04-08 14:37:51,0.000600439361164378
2018-04-08 14:38:54,0.000591255789655206
2018-04-08 14:39:47,0.000580675692887505
2018-04-08 14:40:50,0.000570724784296349
2018-04-08 14:41:53,0.000601165976273108
2018-04-08 14:42:45,0.000590426813300879
2018-04-08 14:43:49,0.000580321191352073
2018-04-08 14:44:52,0.000570046545223058
2018-04-08 14:45:55,0.000594101853974355
2018-04-08 14:46:47,0.000583696957851206
2018-04-08 14:47:50,0.000573234917014016
2018-04-08 14:48:53,0.000563102583621431
2018-04-08 14:49:56,0.000589558663606821
2018-04-08 14:50:48,0.000579131428939161
2018-04-08 14:51:51,0.000568871167298203
2018-04-08 14:52:54,0.000558736028083202
2018-04-08 14:53:47,0.000548936704430271
2018-04-08 14:54:50,0.000539132639934693
2018-04-08 14:55:42,0.000529496683225457
2018-04-08 14:56:56,0.000550879220237392
2018-04-08 14:57:48,0.000541047605849471
2018-04-08 14:58:51,0.000531463356231521
2018-04-08 14:59:54,0.000521977486701562
2018-04-08 15:00:57,0.000512697246406845
2018-04-08 15:01:50,0.000503561271050037
2018-04-08 15:02:53,0.000494599139251599
2018-04-08 15:03:56,0.000485826806403546
2018-04-08 15:04:49,0.000477203637834398
2018-04-08 15:05:52,0.000468736659427944
2018-04-08 15:06:45,0.000495009155490128
2018-04-08 15:07:48,0.000516983838331375
2018-04-08 15:08:51,0.000507959226859149
2018-04-08 15:09:54,0.000498915334796932
2018-04-08 15:10:47,0.000530231911684816
2018-04-08 15:12:00,0.000520900939907305
2018-04-08 15:12:53,0.000511614548104994
2018-04-08 15:13:56,0.000536669452916397
2018-04-08 15:14:49,0.00056469365325079
2018-04-08 15:15:52,0.000554588240768241
2018-04-08 15:16:44,0.00054471511040284
2018-04-08 15:17:48,0.000571748500135351
2018-04-08 15:18:51,0.00060404131434654
2018-04-08 15:19:54,0.00059335958770463
2018-04-08 15:20:57,0.000617035181356207
2018-04-08 15:21:49,0.000605946411322024
2018-04-08 15:22:53,0.000595653721294338
2018-04-08 15:23:56,0.000585185929116555
2018-04-08 15:24:48,0.000574800405348065
2018-04-08 15:25:51,0.000564523744986886
2018-04-08 15:26:44,0.000554558949725192
2018-04-08 15:27:57,0.000544884834413696
2018-04-08 15:28:50,0.000535223499624063
2018-04-08 15:29:53,0.000525661427157392
2018-04-08 15:30:56,0.000516348323249807
2018-04-08 15:31:49,0.000507271874320316
2018-04-08 15:32:52,0.000498323426987349
2018-04-08 15:33:45,0.000525307510291711
2018-04-08 15:34:58,0.000516272162813142
2018-04-08 15:35:51,0.000507098247207824
2018-04-08 15:36:54,0.000498101429154214
2018-04-08 15:37:57,0.000520866242554403
2018-04-08 15:38:50,0.000511615391474815
2018-04-08 15:39:53,0.000502644481222333
2018-04-08 15:40:56,0.00049372709766905
2018-04-08 15:41:48,0.000485028406656439
2018-04-08 15:42:52,0.000476412146472715
2018-04-08 15:43:44,0.000467965758834125
2018-04-08 15:44:47,0.000459726991924326
2018-04-08 15:45:50,0.000451616643085029
2018-04-08 15:46:42,0.000443638468916286
2018-04-08 15:47:45,0.000435805970679175
2018-04-08 15:48:58,0.000460463947173274
2018-04-08 15:49:51,0.000452386364472469
2018-04-08 15:50:54,0.000479204642263893
2018-04-08 15:51:57,0.000512567081284258
2018-04-08 15:52:49,0.000503452329588045
2018-04-08 15:53:52,0.000494533198526722
2018-04-08 15:54:55,0.000485917651771017
2018-04-08 15:55:58,0.000506609032512707
2018-04-08 15:56:50,0.000534254909090129
2018-04-08 15:57:53,0.000524890509450866
2018-04-08 15:58:56,0.000515541245807644
2018-04-08 15:59:59,0.000543804180494578
2018-04-08 16:00:51,0.0005346152376047
2018-04-08 16:01:54,0.000525103874850172
2018-04-08 16:02:47,0.000515751263578348
2018-04-08 16:03:50,0.000656021727621654
2018-04-08 16:04:53,0.000645697066941319
2018-04-08 16:05:46,0.000667552825821046
2018-04-08 16:06:49,0.000655644301243585
2018-04-08 16:07:52,0.000644503451426453
2018-04-08 16:08:55,0.000760383355606979
2018-04-08 16:09:48,0.000749189960911257
2018-04-08 16:10:51,0.000735594660762356
2018-04-08 16:11:54,0.000722381947417797
2018-04-08 16:12:46,0.000710814898902162
2018-04-08 16:13:49,0.000698787183529734
2018-04-08 16:14:53,0.000686455591745077
2018-04-08 16:15:56,0.000703743900419547
2018-04-08 16:16:48,0.000730284840956176
2018-04-08 16:17:52,0.000718419715153883
2018-04-08 16:18:55,0.000734579401280509
2018-04-08 16:19:47,0.000721265197155541
2018-04-08 16:20:50,0.000709112509518161
2018-04-08 16:21:43,0.000697181917074384
2018-04-08 16:22:46,0.000685238835572111
2018-04-08 16:23:49,0.000697206635959642
2018-04-08 16:24:42,0.000684595684329682
2018-04-08 16:25:45,0.000686783123986227
2018-04-08 16:26:47,0.000674500235559223
2018-04-08 16:27:50,0.000690421731135641
2018-04-08 16:28:53,0.000698143671752302
2018-04-08 16:29:56,0.00068586695935678
2018-04-08 16:30:59,0.000703583414840676
2018-04-08 16:31:52,0.000708860270247376
2018-04-08 16:32:44,0.000696159599983267
2018-04-08 16:33:47,0.000683586148671869
2018-04-08 16:34:50,0.000705643047786446
2018-04-08 16:35:43,0.000727133764347768
2018-04-08 16:36:45,0.000714190787896736
2018-04-08 16:37:48,0.000701406622187103
2018-04-08 16:38:52,0.000689165382241123
2018-04-08 16:39:44,0.000677363643614229
2018-04-08 16:40:47,0.000698720667992925
2018-04-08 16:41:50,0.000805820066926277
2018-04-08 16:42:54,0.000791212787062294
2018-04-08 16:43:46,0.00077746750071469
2018-04-08 16:44:49,0.000857875865833745
2018-04-08 16:45:53,0.000953280721986596
2018-04-08 16:46:56,0.000956585738998487
2018-04-08 16:47:48,0.00102344112389778
2018-04-08 16:48:51,0.00100531409925982
2018-04-08 16:49:54,0.000987007828846821
2018-04-08 16:50:47,0.0009898036285094
2018-04-08 16:52:00,0.000972453697016117
2018-04-08 16:52:53,0.000975018209071919
2018-04-08 16:53:45,0.000957362860465644
2018-04-08 16:54:48,0.000940098238186022
2018-04-08 16:55:51,0.000923085179981287
2018-04-08 16:56:54,0.000906598112177211
2018-04-08 16:57:47,0.000890067927445743
2018-04-08 16:58:49,0.000873822208364086
2018-04-08 16:59:52,0.000872708049411256
2018-04-08 17:00:45,0.000874642298526867
2018-04-08 17:01:59,0.000859115590449023
2018-04-08 17:02:51,0.000843448646442669
2018-04-08 17:03:44,0.000828077866623475
2018-04-08 17:04:47,0.000813176270504484
2018-04-08 17:05:50,0.000798463070195106
2018-04-08 17:06:43,0.000803033059766397
2018-04-08 17:07:46,0.000807639680645512
2018-04-08 17:08:49,0.000792945070532611
2018-04-08 17:09:52,0.000778680123285115
2018-04-08 17:10:56,0.000778062855035825
2018-04-08 17:11:48,0.000780339069913964
2018-04-08 17:12:51,0.000766183458465694
2018-04-08 17:13:55,0.000752273507084298
2018-04-08 17:14:58,0.000756483183957012
2018-04-08 17:15:50,0.000742829636171466
2018-04-08 17:16:53,0.000746535596748767
2018-04-08 17:17:57,0.000733021802400409
2018-04-08 17:18:49,0.000793340647071963
2018-04-08 17:19:52,0.000860647529250478
2018-04-08 17:20:45,0.000880394579270088
2018-04-08 17:21:48,0.000883244697557273
2018-04-08 17:22:51,0.000890131978592349
2018-04-08 17:23:44,0.000890190523188967
2018-04-08 17:24:47,0.000873942297719293
2018-04-08 17:25:50,0.000858115366945285
2018-04-08 17:26:43,0.00084250467230485
2018-04-08 17:27:46,0.000849161571050273
2018-04-08 17:28:49,0.000833682792035163
2018-04-08 17:29:52,0.000818536096368682
2018-04-08 17:30:55,0.000890143078440174
2018-04-08 17:31:48,0.000886855893814459
2018-04-08 17:32:51,0.000870916133272635
2018-04-08 17:33:54,0.000855038585254107
2018-04-08 17:34:47,0.000839776476900605
2018-04-08 17:35:50,0.000824487307274434
2018-04-08 17:36:53,0.000829395271679749
2018-04-08 17:37:45,0.000814290138860078
2018-04-08 17:38:48,0.00082175264963332
2018-04-08 17:39:51,0.000807195356420481
2018-04-08 17:40:54,0.000792553670778585
2018-04-08 17:41:47,0.000796438573890166
2018-04-08 17:43:01,0.000782437835296082
2018-04-08 17:43:53,0.000768333335225893
2018-04-08 17:44:46,0.000754449586138897
2018-04-08 17:45:49,0.000756276805306163
2018-04-08 17:46:42,0.000742548080364002
2018-04-08 17:47:55,0.000729299958466654
2018-04-08 17:48:58,0.000716142050142041
2018-04-08 17:49:50,0.000703216378170737
2018-04-08 17:50:43,0.000690499058591366
2018-04-08 17:51:46,0.000678052933051207
2018-04-08 17:52:49,0.00066588230921085
2018-04-08 17:53:52,0.00065388339764162
2018-04-08 17:54:55,0.000642084741015725
2018-04-08 17:55:58,0.000630529829426277
2018-04-08 17:56:50,0.000634657374994583
2018-04-08 17:57:53,0.000640195526512196
2018-04-08 17:58:46,0.000628837908674229
2018-04-08 17:59:49,0.000636403144980464
2018-04-08 18:00:52,0.000625015709652597
2018-04-08 18:01:44,0.000613795030126582
2018-04-08 18:02:57,0.000602757236375804
2018-04-08 18:03:50,0.000610957149467634
2018-04-08 18:04:53,0.00060021425482051
2018-04-08 18:05:45,0.000657901741856652
2018-04-08 18:06:48,0.000646372609089284
2018-04-08 18:08:01,0.000634735432186006
2018-04-08 18:08:54,0.000623325624291315
2018-04-08 18:09:57,0.000612152234799249
2018-04-08 18:10:49,0.000601192321776042
2018-04-08 18:11:52,0.000590468979902428
2018-04-08 18:12:44,0.000579873742624662
2018-04-08 18:13:57,0.00056947176325774
2018-04-08 18:14:50,0.000559302885634911
2018-04-08 18:15:53,0.000549327198437356
2018-04-08 18:16:45,0.000539517290565398
2018-04-08 18:17:48,0.000529873908207895
2018-04-08 18:18:51,0.000520424756579906
2018-04-08 18:19:54,0.00051116759860206
2018-04-08 18:20:57,0.000502074075869413
2018-04-08 18:21:49,0.00049313777977836
2018-04-08 18:22:52,0.000484372157709194
2018-04-08 18:23:45,0.000492869267399196
2018-04-08 18:24:48,0.000484274204905672
2018-04-08 18:25:50,0.000475672046274778
2018-04-08 18:26:53,0.000482891704389466
2018-04-08 18:27:46,0.000490527321844271
2018-04-08 18:28:49,0.000481808156309543
2018-04-08 18:29:52,0.000473311366410246
2018-04-08 18:30:44,0.000464957890346493
2018-04-08 18:31:47,0.000456755067885439
2018-04-08 18:33:00,0.000448671627901749
2018-04-08 18:33:53,0.000440750784825933
2018-04-08 18:34:56,0.000433003441566385
2018-04-08 18:35:48,0.000425389112794881
2018-04-08 18:36:52,0.000417900554133401
2018-04-08 18:37:55,0.000410552405771743
2018-04-08 18:38:58,0.000403354673291292
2018-04-08 18:39:50,0.000396294492458016
2018-04-08 18:40:53,0.000389355639487959
2018-04-08 18:41:57,0.000398620135088196
2018-04-08 18:42:49,0.000391681428992409
2018-04-08 18:43:52,0.000402280515251114
2018-04-08 18:44:45,0.000395397252427926
2018-04-08 18:45:48,0.000388501050366694
2018-04-08 18:46:51,0.000381705549727966
2018-04-08 18:47:44,0.000375079777637204
2018-04-08 18:48:47,0.000368598771977353
2018-04-08 18:49:50,0.000380184946384203
2018-04-08 18:50:53,0.000373673220671306
2018-04-08 18:51:56,0.000383081500339109
2018-04-08 18:52:48,0.000444133642936655
2018-04-08 18:53:51,0.000436311099121154
2018-04-08 18:54:54,0.000428756330909813
2018-04-08 18:55:47,0.000421332478806661
2018-04-08 18:56:50,0.000414067330846471
2018-04-08 18:57:42,0.000406795266775737
2018-04-08 18:58:45,0.000399668727850431
2018-04-08 18:59:48,0.000392760971430155
2018-04-08 19:00:51,0.00039981639814652
2018-04-08 19:01:54,0.000408783178912329
2018-04-08 19:02:46,0.000401704726866548
2018-04-08 19:03:49,0.000394702841547429
2018-04-08 19:04:52,0.000387793295369856
2018-04-08 19:05:55,0.000381077317893307
2018-04-08 19:06:59,0.000374424437515026
2018-04-08 19:07:51,0.000385268700231734
2018-04-08 19:08:44,0.000378565186675815
2018-04-08 19:09:47,0.000371990367276117
2018-04-08 19:10:50,0.000365532424249351
2018-04-08 19:11:53,0.000359229271975883
2018-04-08 19:12:46,0.000352990221834426
2018-04-08 19:13:49,0.00034686294180902
2018-04-08 19:14:52,0.000340875379901643
2018-04-08 19:15:44,0.000335002316345587
2018-04-08 19:16:47,0.00034443941336741
2018-04-08 19:17:50,0.000338560424890387
2018-04-08 19:18:53,0.000332705395226987
2018-04-08 19:19:56,0.000326967853413895
2018-04-08 19:20:59,0.000478369220999319
2018-04-08 19:21:51,0.000470915013035509
2018-04-08 19:22:54,0.000462566840745726
2018-04-08 19:23:57,0.000454383727996338
2018-04-08 19:24:49,0.000470885339631874
2018-04-08 19:25:52,0.000463167982134441
2018-04-08 19:26:45,0.000455045955324292
2018-04-08 19:27:48,0.000447024106672349
2018-04-08 19:28:51,0.000451795774146022
2018-04-08 19:29:54,0.000443891821944367
2018-04-08 19:30:47,0.000436245112453915
2018-04-08 19:31:50,0.000445456807276968
2018-04-08 19:32:43,0.000437768677061034
2018-04-08 19:33:46,0.000430127499461109
2018-04-08 19:34:49,0.000422599801252416
2018-04-08 19:35:52,0.00043276090102135
2018-04-08 19:36:55,0.000425143702438496
2018-04-08 19:37:48,0.000438915596390946
2018-04-08 19:38:51,0.000444027987667753
2018-04-08 19:39:43,0.000436194009359586
2018-04-08 19:40:56,0.000428498361817275
2018-04-08 19:41:49,0.00042103713766946
2018-04-08 19:42:41,0.000413650181014942
2018-04-08 19:43:55,0.00040640121791844
2018-04-08 19:44:58,0.000399270498324816
2018-04-08 19:45:50,0.000392285286070095
2018-04-08 19:46:43,0.000385450391767413
2018-04-08 19:47:46,0.000378722006821414
2018-04-08 19:48:48,0.000389383815936253
2018-04-08 19:49:51,0.000453624939402174
2018-04-08 19:50:44,0.000446289584540051
2018-04-08 19:51:47,0.0004592105254685
2018-04-08 19:52:49,0.000451340505049555
2018-04-08 19:53:52,0.000443555099706403
2018-04-08 19:54:45,0.000453450600288876
2018-04-08 19:55:48,0.000466896954747957
2018-04-08 19:56:51,0.000458947012346158
2018-04-08 19:57:43,0.000450822872231789
2018-04-08 19:58:46,0.000442871836387993
2018-04-08 19:59:49,0.000458498654493622
2018-04-08 20:00:52,0.000450803485184364
2018-04-08 20:01:55,0.000442847391279419
2018-04-08 20:02:47,0.000435050495907993
2018-04-08 20:03:50,0.000451239955790541
2018-04-08 20:04:42,0.000469913879017433
2018-04-08 20:05:56,0.000461869315620609
2018-04-08 20:06:48,0.000474521478523549
2018-04-08 20:07:51,0.000466916315700887
2018-04-08 20:08:54,0.000459116191937652
2018-04-08 20:09:57,0.000474341505912386
2018-04-08 20:10:49,0.000465953198720962
2018-04-08 20:11:52,0.000458004884560966
2018-04-08 20:12:55,0.000450363359662211
2018-04-08 20:13:48,0.000442810133102915
2018-04-08 20:14:51,0.000435024189765463
2018-04-08 20:15:53,0.000427398203697948
2018-04-08 20:16:56,0.000420145427164871
2018-04-08 20:17:49,0.000413012472859028
2018-04-08 20:18:52,0.000405833399558839
2018-04-08 20:19:55,0.000474751554440712
2018-04-08 20:20:48,0.000467286282113025
2018-04-08 20:21:51,0.000459089877754399
2018-04-08 20:22:54,0.000470819555906798
2018-04-08 20:23:47,0.000462482363563665
2018-04-08 20:24:50,0.000469260281546252
2018-04-08 20:25:42,0.000460983712192698
2018-04-08 20:26:45,0.000453005415954345
2018-04-08 20:27:48,0.000465922641189119
2018-04-08 20:28:51,0.000457748650500494
2018-04-08 20:29:54,0.000473547160741805
2018-04-08 20:30:57,0.000491767356770997
2018-04-08 20:31:49,0.000483500827445246
2018-04-08 20:32:52,0.000495479617932352
2018-04-08 20:33:44,0.0004871441212223
2018-04-08 20:34:47,0.000478856306830606
2018-04-08 20:35:50,0.000470570761934466
2018-04-08 20:36:53,0.000547612438189734
2018-04-08 20:37:46,0.000538885688124282
2018-04-08 20:38:59,0.000529414366627985
2018-04-08 20:39:51,0.000520049553616861
2018-04-08 20:40:54,0.000510914841996833
2018-04-08 20:41:57,0.000502043817446209
2018-04-08 20:42:50,0.000493422074643509
2018-04-08 20:43:53,0.000484695641248149
2018-04-08 20:44:56,0.000476092238400091
2018-04-08 20:45:49,0.000467787129119724
2018-04-08 20:46:41,0.000459664645339875
2018-04-08 20:47:44,0.000451604983640331
2018-04-08 20:48:47,0.000443618684387364
2018-04-08 20:49:50,0.000435828792114057
2018-04-08 20:50:43,0.000428243602206729
2018-04-08 20:51:56,0.000420763828427533
2018-04-08 20:52:49,0.000413365939838663
2018-04-08 20:53:52,0.000428458019141503
2018-04-08 20:54:44,0.000420926269712683
2018-04-08 20:55:57,0.000413603477488542
2018-04-08 20:56:50,0.000406360942678821
2018-04-08 20:57:53,0.00039927985957429
2018-04-08 20:58:56,0.000392279678270878
2018-04-08 20:59:59,0.000385417328487586
2018-04-08 21:00:51,0.000378715944594481
2018-04-08 21:01:44,0.000372125060958948
2018-04-08 21:02:57,0.000365642681516989
2018-04-08 21:03:49,0.000383151644840087
2018-04-08 21:04:52,0.000376684170205514
2018-04-08 21:05:55,0.00037011427067601
2018-04-08 21:06:48,0.000363664545024943
2018-04-08 21:07:50,0.000357405442043765
2018-04-08 21:08:53,0.000351245729128287
2018-04-08 21:09:56,0.000345192431402473
2018-04-08 21:10:48,0.000339211739839757
2018-04-08 21:11:51,0.000333356362704672
2018-04-08 21:12:54,0.000327640021020538
2018-04-08 21:13:57,0.000322015845556377
2018-04-08 21:14:50,0.000340524266642543
2018-04-08 21:15:53,0.000334722407810504
2018-04-08 21:16:55,0.000328979987470656
2018-04-08 21:17:48,0.000323341972998221
2018-04-08 21:18:51,0.000317888796814155
2018-04-08 21:19:54,0.000338913113314153
2018-04-08 21:20:46,0.000333202786026507
2018-04-08 21:21:49,0.000327511901985568
2018-04-08 21:22:41,0.000344355546884604
2018-04-08 21:23:54,0.000362539881993814
2018-04-08 21:24:57,0.0003566253428036
2018-04-08 21:26:00,0.00035042914486061
2018-04-08 21:26:53,0.000367580029394827
2018-04-08 21:27:45,0.000384287598214394
2018-04-08 21:28:48,0.00037757004678026
2018-04-08 21:29:51,0.000371101778285639
2018-04-08 21:30:54,0.000364704500473898
2018-04-08 21:31:57,0.000358408917685626
2018-04-08 21:32:49,0.000352179565017772
2018-04-08 21:33:52,0.000346091529267348
2018-04-08 21:34:55,0.000359685954145541
2018-04-08 21:35:47,0.000353460154233907
2018-04-08 21:36:50,0.000347339484932068
2018-04-08 21:37:53,0.000341320190316956
2018-04-08 21:38:56,0.000335419265700221
2018-04-08 21:39:49,0.000329623198723481
2018-04-08 21:40:52,0.000323936269027349
2018-04-08 21:41:55,0.000318357656654078
2018-04-08 21:42:58,0.000312882855942596
2018-04-08 21:43:51,0.000307511676636068
2018-04-08 21:44:54,0.000302241167147557
2018-04-08 21:45:47,0.000318886705163172
2018-04-08 21:46:50,0.000313509850949624
2018-04-08 21:47:42,0.000308132538615623
2018-04-08 21:48:45,0.000302853382251127
2018-04-08 21:49:48,0.000297731533201641
2018-04-08 21:50:51,0.000292663174527345
2018-04-08 21:51:44,0.000287679837822729
2018-04-08 21:52:46,0.000305395147090121
2018-04-08 21:53:49,0.00030039200245997
2018-04-08 21:54:52,0.00029526268537929
2018-04-08 21:55:45,0.000290223603757987
2018-04-08 21:56:47,0.000285348628231599
2018-04-08 21:57:50,0.00028055204096118
2018-04-08 21:58:53,0.000294464807031484
2018-04-08 21:59:56,0.000289546889323847
2018-04-08 22:00:49,0.000284617536829622
2018-04-08 22:01:52,0.000279804151051499
2018-04-08 22:02:54,0.000275062076526132
2018-04-08 22:03:47,0.000270408291693174
2018-04-08 22:04:50,0.00026586141042227
2018-04-08 22:05:53,0.000261380871174407
2018-04-08 22:06:45,0.000256980297558052
2018-04-08 22:07:48,0.000252667384606768
2018-04-08 22:08:51,0.000248439050433908
2018-04-08 22:09:54,0.000244289338457375
2018-04-08 22:10:57,0.00024021113705503
2018-04-08 22:11:49,0.000255746242563209
2018-04-08 22:12:41,0.000266364740580299
2018-04-08 22:13:55,0.000261966979124716
2018-04-08 22:14:58,0.000257557639999859
2018-04-08 22:16:01,0.000253269324432794
2018-04-08 22:16:53,0.000265722733179833
2018-04-08 22:17:56,0.000337323489322964
2018-04-08 22:18:48,0.000331697195716138
2018-04-08 22:19:51,0.000326016154291228
2018-04-08 22:20:44,0.000320533823936134
2018-04-08 22:21:46,0.000329695683319133
2018-04-08 22:22:50,0.000324007496531758
2018-04-08 22:23:52,0.000318438340570779
2018-04-08 22:24:45,0.00031301433606098
2018-04-08 22:25:48,0.000307659604507744
2018-04-08 22:26:51,0.000302422087844984
2018-04-08 22:27:54,0.000297247577827827
2018-04-08 22:28:57,0.000310937364584946
2018-04-08 22:29:49,0.000373254841770359
2018-04-08 22:30:52,0.00036740730645155
2018-04-08 22:31:55,0.00036100788056445
2018-04-08 22:32:47,0.000354742275939314
2018-04-08 22:33:50,0.000348751276754153
2018-04-08 22:34:53,0.000342781902835872
2018-04-08 22:35:56,0.000350615803586757
2018-04-08 22:36:49,0.000344624345941898
2018-04-08 22:37:52,0.000354146460436087
2018-04-08 22:38:55,0.000347999908804614
2018-04-08 22:39:47,0.000341969545288289
2018-04-08 22:40:50,0.000336049787544505
2018-04-08 22:41:43,0.000330243828410592
2018-04-08 22:42:46,0.000395097195212441
2018-04-08 22:43:49,0.000388566935784912
2018-04-08 22:44:52,0.000381791320645928
2018-04-08 22:45:55,0.000395411459656247
2018-04-08 22:46:48,0.000389129486943375
2018-04-08 22:47:51,0.000382359312139361
2018-04-08 22:48:54,0.000375691482951816
2018-04-08 22:49:57,0.000369284504374663
2018-04-08 22:50:50,0.000362996725011331
2018-04-08 22:51:53,0.000356825987566404
2018-04-08 22:52:56,0.000350631715994245
2018-04-08 22:53:49,0.000344568498864152
2018-04-08 22:54:52,0.000338705318781125
2018-04-08 22:55:55,0.000356108440774809
2018-04-08 22:56:48,0.000350165262978787
2018-04-08 22:57:51,0.000425910721896199
2018-04-08 22:58:54,0.000419254655073025
2018-04-08 22:59:57,0.000412011472422314
